employeeId,username,email,phone,password,role,rank,department,station,district,isActive,themePreference
EMP02561,haribandhu_panda7,haribandhu.panda7@odpolice.in,9876571458,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Traffic,Mancheswar PS,Bhubaneswar,True,light
EMP02562,haribandhu_parida1,haribandhu.parida1@odpolice.in,9876585813,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Town PS,Berhampur,False,system
EMP02563,suresh_senapati4,suresh.senapati4@odpolice.in,9876594437,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Sadar PS,Khurda,True,system
EMP02564,ankit_mohapatra5,ankit.mohapatra5@odpolice.in,9876595943,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Town PS,Bargarh,True,light
EMP02565,ankit_sethi3,ankit.sethi3@odpolice.in,9876545830,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Saheed Nagar PS,Bhubaneswar,True,system
EMP02566,naveen_nayak1,naveen.nayak1@odpolice.in,9876577600,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Ainthapali PS,Sambalpur,True,system
EMP02567,suresh_parida,suresh.parida@odpolice.in,9876542462,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Laxmisagar PS,Bhubaneswar,True,dark
EMP02568,subash_das3,subash.das3@odpolice.in,9876582389,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Liaison,Hinjilicut PS,Ganjam,True,system
EMP02569,ramesh_mohapatra6,ramesh.mohapatra6@odpolice.in,9876535332,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Laxmisagar PS,Bhubaneswar,False,light
EMP02570,haribandhu_pradhan2,haribandhu.pradhan2@odpolice.in,9876550143,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Anti-Narcotics,Town PS,Balangir,False,system
EMP02571,anita_senapati3,anita.senapati3@odpolice.in,9876558244,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Dargha Bazar PS,Cuttack,True,dark
EMP02572,debashis_senapati6,debashis.senapati6@odpolice.in,9876531473,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Administration,Khurda HQ,Khurda,True,dark
EMP02573,naveen_mishra3,naveen.mishra3@odpolice.in,9876533623,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Baidyanath PS,Berhampur,True,light
EMP02574,manisha_nayak2,manisha.nayak2@odpolice.in,9876554798,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Sadar PS,Bargarh,False,dark
EMP02575,deepa_mishra2,deepa.mishra2@odpolice.in,9876557939,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Cyber Crime,Panposh PS,Rourkela,True,system
EMP02576,krushna_behera2,krushna.behera2@odpolice.in,9876598012,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Sadar PS,Balasore,True,system
EMP02577,piyush_agrawal,piyush.agrawal@odpolice.in,9876539652,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Sector-19 PS,Rourkela,True,light
EMP02578,subash_dash7,subash.dash7@odpolice.in,9876551821,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Liaison,Sadar PS,Keonjhar,False,light
EMP02579,ramesh_sahoo8,ramesh.sahoo8@odpolice.in,9876542571,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,EOW,Sadar PS,Dhenkanal,False,light
EMP02580,krushna_routray1,krushna.routray1@odpolice.in,9876516745,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Special Branch,Town PS,Khurda,True,light
EMP02581,swati_jena1,swati.jena1@odpolice.in,9876542555,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,CID,Mancheswar PS,Bhubaneswar,True,system
EMP02582,kumar_rout4,kumar.rout4@odpolice.in,9876521634,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,EOW,Panposh PS,Rourkela,False,system
EMP02583,kavita_sahoo,kavita.sahoo@odpolice.in,9876539349,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Liaison,Sadar PS,Balangir,False,system
EMP02584,arjun_behera1,arjun.behera1@odpolice.in,9876519462,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Bareipali PS,Sambalpur,True,dark
EMP02585,sweta_swain3,sweta.swain3@odpolice.in,9876584762,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Sadar PS,Keonjhar,True,dark
EMP02586,suresh_samal1,suresh.samal1@odpolice.in,9876571600,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Town PS,Puri,False,dark
EMP02587,prem_nayak4,prem.nayak4@odpolice.in,9876540155,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Liaison,Sadar PS,Dhenkanal,True,dark
EMP02588,sanjay_lenka,sanjay.lenka@odpolice.in,9876596635,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Support,Goilundi PS,Berhampur,True,light
EMP02589,gayatri_dash7,gayatri.dash7@odpolice.in,9876588018,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Cyber Crime,Karanjia PS,Mayurbhanj,True,dark
EMP02590,subhashree_mohanty,subhashree.mohanty@odpolice.in,9876592408,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Special Branch,Town PS,Khurda,False,light
EMP02591,subhashree_sahoo6,subhashree.sahoo6@odpolice.in,9876523377,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Judicial Liaison,Sadar PS,Balangir,True,dark
EMP02592,haribandhu_senapati,haribandhu.senapati@odpolice.in,9876589505,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Sadar PS,Angul,False,light
EMP02593,krushna_panigrahi3,krushna.panigrahi3@odpolice.in,9876559278,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,CID,Sadar PS,Balangir,True,dark
EMP02594,priya_barik6,priya.barik6@odpolice.in,9876545433,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Cyber Crime,Dhanupali PS,Sambalpur,True,system
EMP02595,santosh_panigrahi2,santosh.panigrahi2@odpolice.in,9876513781,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Cyber Crime,Sector-19 PS,Rourkela,True,system
EMP02596,rahul_mohapatra5,rahul.mohapatra5@odpolice.in,9876534290,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Ainthapali PS,Sambalpur,False,light
EMP02597,subash_panda2,subash.panda2@odpolice.in,9876534991,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Ainthapali PS,Sambalpur,True,light
EMP02598,ankit_mishra3,ankit.mishra3@odpolice.in,9876580163,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Sadar PS,Keonjhar,True,system
EMP02599,ankit_lenka2,ankit.lenka2@odpolice.in,9876529028,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Anti-Narcotics,Sadar PS,Angul,False,light
EMP02600,debashis_swain,debashis.swain@odpolice.in,9876537974,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Judicial Liaison,Saheed Nagar PS,Bhubaneswar,True,light
EMP02601,kavita_mohapatra1,kavita.mohapatra1@odpolice.in,9876585790,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,EOW,Mangalabag PS,Cuttack,True,dark
EMP02602,kavita_mahapatra4,kavita.mahapatra4@odpolice.in,9876529480,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Traffic,Sadar PS,Dhenkanal,True,system
EMP02603,prem_routray1,prem.routray1@odpolice.in,9876521473,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,EOW,Badambadi PS,Cuttack,True,light
EMP02604,kumar_patra2,kumar.patra2@odpolice.in,9876585773,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Special Branch,Town PS,Balangir,True,system
EMP02605,kavita_barik,kavita.barik@odpolice.in,9876559854,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Liaison,Baripada PS,Mayurbhanj,True,light
EMP02606,piyush_barik2,piyush.barik2@odpolice.in,9876522709,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Dhenkanal,True,system
EMP02607,sunil_mishra5,sunil.mishra5@odpolice.in,9876556258,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Khandagiri PS,Bhubaneswar,True,dark
EMP02608,laxman_mahapatra8,laxman.mahapatra8@odpolice.in,9876513756,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Support,Sadar PS,Balangir,False,system
EMP02609,priya_biswal3,priya.biswal3@odpolice.in,9876592136,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Purighat PS,Cuttack,True,system
EMP02610,anjali_patra3,anjali.patra3@odpolice.in,9876580070,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Karanjia PS,Mayurbhanj,False,system
EMP02611,krushna_mohanty7,krushna.mohanty7@odpolice.in,9876582968,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Judicial Liaison,Ainthapali PS,Sambalpur,False,light
EMP02612,debashis_behera2,debashis.behera2@odpolice.in,9876558351,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sea Beach PS,Puri,True,system
EMP02613,rahul_mishra1,rahul.mishra1@odpolice.in,9876544076,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Dhenkanal,False,system
EMP02614,ajay_mishra5,ajay.mishra5@odpolice.in,9876572899,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,EOW,Mangalabag PS,Cuttack,False,light
EMP02615,sanjay_barik1,sanjay.barik1@odpolice.in,9876520735,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Sadar PS,Balangir,False,light
EMP02616,vikram_patra5,vikram.patra5@odpolice.in,9876539177,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Sadar PS,Khurda,False,dark
EMP02617,piyush_mohanty2,piyush.mohanty2@odpolice.in,9876589832,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,EOW,Town PS,Angul,False,system
EMP02618,gayatri_samal1,gayatri.samal1@odpolice.in,9876582824,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Traffic,Sea Beach PS,Puri,False,system
EMP02619,prakash_swain4,prakash.swain4@odpolice.in,9876532083,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Angul,True,dark
EMP02620,ajay_tripathy,ajay.tripathy@odpolice.in,9876548852,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Support,Karanjia PS,Mayurbhanj,False,dark
EMP02621,vikram_sethi7,vikram.sethi7@odpolice.in,9876576249,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Sadar PS,Keonjhar,True,system
EMP02622,sunil_routray1,sunil.routray1@odpolice.in,9876566554,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,EOW,Goilundi PS,Berhampur,True,dark
EMP02623,prem_dash1,prem.dash1@odpolice.in,9876569491,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Support,Bareipali PS,Sambalpur,True,light
EMP02624,piyush_pradhan3,piyush.pradhan3@odpolice.in,9876599131,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Bargarh,True,system
EMP02625,sujata_sahoo4,sujata.sahoo4@odpolice.in,9876516183,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Cyber Crime,Purighat PS,Cuttack,True,light
EMP02626,anjali_jena3,anjali.jena3@odpolice.in,9876580547,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Baripada PS,Mayurbhanj,True,light
EMP02627,manisha_routray1,manisha.routray1@odpolice.in,9876528357,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Sadar PS,Khurda,True,system
EMP02628,bikash_yadav4,bikash.yadav4@odpolice.in,9876575404,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,EOW,Sector-19 PS,Rourkela,True,light
EMP02629,rakesh_samal,rakesh.samal@odpolice.in,9876571599,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,EOW,Panposh PS,Rourkela,True,dark
EMP02630,kumar_biswal1,kumar.biswal1@odpolice.in,9876544988,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Special Branch,Sadar PS,Bargarh,False,light
EMP02631,subash_sethi1,subash.sethi1@odpolice.in,9876542673,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Bareipali PS,Sambalpur,True,system
EMP02632,prem_mohanty3,prem.mohanty3@odpolice.in,9876557145,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Judicial Liaison,Baripada PS,Mayurbhanj,True,dark
EMP02633,manisha_panigrahi2,manisha.panigrahi2@odpolice.in,9876581193,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Additional SP,Training,Puri HQ,Puri,True,light
EMP02634,gayatri_behera3,gayatri.behera3@odpolice.in,9876597256,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Anti-Narcotics,Dhanupali PS,Sambalpur,True,light
EMP02635,anita_lenka,anita.lenka@odpolice.in,9876538996,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Special Branch,Sadar PS,Balasore,True,light
EMP02636,haribandhu_panda8,haribandhu.panda8@odpolice.in,9876593889,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Judicial Liaison,Hinjilicut PS,Ganjam,False,system
EMP02637,anita_sahoo1,anita.sahoo1@odpolice.in,9876580757,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Dhanupali PS,Sambalpur,True,light
EMP02638,sarita_kumar,sarita.kumar@odpolice.in,9876527091,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Headquarters,Cuttack HQ,Cuttack,True,system
EMP02639,sunil_patra5,sunil.patra5@odpolice.in,9876538439,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Support,Raghunathpali PS,Rourkela,False,dark
EMP02640,rahul_lenka3,rahul.lenka3@odpolice.in,9876562723,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,EOW,Saheed Nagar PS,Bhubaneswar,True,dark
EMP02641,sarita_tripathy6,sarita.tripathy6@odpolice.in,9876537333,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,CID,Town PS,Berhampur,True,light
EMP02642,sarita_rout9,sarita.rout9@odpolice.in,9876530331,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Karanjia PS,Mayurbhanj,True,system
EMP02643,mamata_tripathy,mamata.tripathy@odpolice.in,9876539205,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Town PS,Bargarh,False,system
EMP02644,rahul_samal3,rahul.samal3@odpolice.in,9876532701,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Training,Balangir HQ,Balangir,True,system
EMP02645,biswajit_tripathy4,biswajit.tripathy4@odpolice.in,9876524578,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Anti-Narcotics,Sector-19 PS,Rourkela,True,light
EMP02646,swati_mishra3,swati.mishra3@odpolice.in,9876593707,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Sadar PS,Bargarh,True,light
EMP02647,sujata_swain5,sujata.swain5@odpolice.in,9876549754,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Industrial Estate PS,Balasore,True,system
EMP02648,priya_patra3,priya.patra3@odpolice.in,9876515963,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Industrial Estate PS,Balasore,False,dark
EMP02649,prakash_swain1,prakash.swain1@odpolice.in,9876574187,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Crime Branch,Dargha Bazar PS,Cuttack,False,dark
EMP02650,rakesh_rout1,rakesh.rout1@odpolice.in,9876521893,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Sadar PS,Angul,True,system
EMP02651,piyush_swain,piyush.swain@odpolice.in,9876532515,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Cyber Crime,Baripada PS,Mayurbhanj,False,system
EMP02652,santosh_tripathy,santosh.tripathy@odpolice.in,9876582506,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Crime Branch,Baseli Sahi PS,Puri,True,light
EMP02653,naveen_panda,naveen.panda@odpolice.in,9876511129,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sea Beach PS,Puri,True,system
EMP02654,prem_agrawal4,prem.agrawal4@odpolice.in,9876577647,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Sadar PS,Keonjhar,True,system
EMP02655,suresh_yadav,suresh.yadav@odpolice.in,9876523434,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sea Beach PS,Puri,True,system
EMP02656,ritu_barik5,ritu.barik5@odpolice.in,9876578750,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Town PS,Balasore,True,dark
EMP02657,rahul_samal4,rahul.samal4@odpolice.in,9876549201,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Saheed Nagar PS,Bhubaneswar,True,system
EMP02658,prem_senapati8,prem.senapati8@odpolice.in,9876572274,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Khurda,True,system
EMP02659,rahul_sahu6,rahul.sahu6@odpolice.in,9876549803,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Traffic,Town PS,Dhenkanal,True,dark
EMP02660,laxman_samal,laxman.samal@odpolice.in,9876523924,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Special Branch,Sadar PS,Dhenkanal,True,system
EMP02661,krushna_jena4,krushna.jena4@odpolice.in,9876512819,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Liaison,Laxmisagar PS,Bhubaneswar,False,dark
EMP02662,sujata_jena,sujata.jena@odpolice.in,9876518505,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Deputy SP,Training,Ganjam HQ,Ganjam,True,light
EMP02663,debashis_patra1,debashis.patra1@odpolice.in,9876530306,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Anti-Narcotics,Sadar PS,Dhenkanal,True,light
EMP02664,ravi_mohanty,ravi.mohanty@odpolice.in,9876560259,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Town PS,Balangir,False,system
EMP02665,sweta_routray1,sweta.routray1@odpolice.in,9876591711,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Special Branch,Ainthapali PS,Sambalpur,True,dark
EMP02666,subash_sethi2,subash.sethi2@odpolice.in,9876591132,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Special Branch,Town PS,Puri,True,system
EMP02667,rakesh_pradhan1,rakesh.pradhan1@odpolice.in,9876570102,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Support,Mangalabag PS,Cuttack,True,system
EMP02668,anjali_rout4,anjali.rout4@odpolice.in,9876588491,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Sadar PS,Balangir,False,light
EMP02669,ramesh_panda2,ramesh.panda2@odpolice.in,9876529483,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Additional SP,Headquarters,Bhubaneswar HQ,Bhubaneswar,False,dark
EMP02670,ajay_mohapatra2,ajay.mohapatra2@odpolice.in,9876511317,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Keonjhar,True,light
EMP02671,amit_swain2,amit.swain2@odpolice.in,9876548574,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Liaison,Ainthapali PS,Sambalpur,True,system
